Loss,Win,Team,Date,Img_Link
106,47,Philadelphia Athletics,"10, 2, 1920",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
56,98,Cleveland Indians,"10, 3, 1920",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
58,96,Chicago White Sox,"10, 3, 1920",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
93,61,Detroit Tigers,"10, 3, 1920",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
106,48,Philadelphia Athletics,"10, 3, 1920",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
36,18,Philadelphia Athletics,"6, 16, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
43,37,Boston Red Sox,"7, 14, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
36,62,Cleveland Indians,"8, 1, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
62,37,Philadelphia Athletics,"8, 5, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
49,58,Washington Senators,"8, 6, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
66,39,Philadelphia Athletics,"8, 9, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
66,40,Philadelphia Athletics,"8, 10, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
67,40,Philadelphia Athletics,"8, 11, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
62,46,Chicago White Sox,"8, 13, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
70,41,Philadelphia Athletics,"8, 17, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
57,52,Boston Red Sox,"8, 18, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
64,48,Chicago White Sox,"8, 18, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/SLB-1953.png'
73,42,Philadelphia Athletics,"8, 22, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
60,58,St. Louis Browns,"8, 23, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
77,43,Philadelphia Athletics,"8, 27, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
78,43,Philadelphia Athletics,"8, 28, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
74,55,Chicago White Sox,"9, 4, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
47,80,New York Yankees,"9, 5, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
81,45,Philadelphia Athletics,"9, 5, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
48,80,New York Yankees,"9, 6, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
81,46,Philadelphia Athletics,"9, 6, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
49,83,New York Yankees,"9, 9, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
49,84,New York Yankees,"9, 10, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/SLB-1953.png'
50,85,New York Yankees,"9, 11, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
67,71,St. Louis Browns,"9, 11, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
51,86,New York Yankees,"9, 14, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
74,67,Detroit Tigers,"9, 14, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
88,47,Philadelphia Athletics,"9, 15, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
90,47,Philadelphia Athletics,"9, 17, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
53,90,Cleveland Indians,"9, 18, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
79,71,Detroit Tigers,"9, 24, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
94,51,Philadelphia Athletics,"9, 24, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
55,94,New York Yankees,"9, 27, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
75,73,Boston Red Sox,"9, 27, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
95,53,Philadelphia Athletics,"9, 27, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
96,53,Philadelphia Athletics,"9, 28, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
91,60,Chicago White Sox,"9, 29, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
59,94,Cleveland Indians,"10, 1, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
92,61,Chicago White Sox,"10, 1, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
99,53,Philadelphia Athletics,"10, 1, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
60,94,Cleveland Indians,"10, 2, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
92,62,Chicago White Sox,"10, 2, 1921",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
60,41,Philadelphia Athletics,"8, 6, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/SLB-1953.png'
64,43,Philadelphia Athletics,"8, 15, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
54,77,St. Louis Browns,"9, 3, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
81,55,Boston Red Sox,"9, 10, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
82,55,Boston Red Sox,"9, 11, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
81,57,Philadelphia Athletics,"9, 14, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
83,56,Boston Red Sox,"9, 14, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
85,56,Boston Red Sox,"9, 16, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
88,57,Boston Red Sox,"9, 19, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
85,59,Philadelphia Athletics,"9, 20, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
90,57,Boston Red Sox,"9, 20, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
90,58,Boston Red Sox,"9, 21, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
91,58,Boston Red Sox,"9, 22, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
92,59,Boston Red Sox,"9, 24, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
88,62,Philadelphia Athletics,"9, 28, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
89,65,Philadelphia Athletics,"9, 30, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
85,69,Washington Senators,"10, 1, 1922",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
8,22,New York Yankees,"5, 21, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
10,29,New York Yankees,"5, 31, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
11,29,New York Yankees,"6, 1, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
23,51,New York Yankees,"7, 10, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
23,52,New York Yankees,"7, 11, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
23,53,New York Yankees,"7, 12, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
25,54,New York Yankees,"7, 14, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
53,31,Boston Red Sox,"7, 22, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
28,61,New York Yankees,"7, 25, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
28,62,New York Yankees,"7, 26, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
30,64,New York Yankees,"7, 29, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
30,65,New York Yankees,"7, 30, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
32,66,New York Yankees,"8, 4, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
52,44,Washington Senators,"8, 4, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
32,67,New York Yankees,"8, 5, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
33,68,New York Yankees,"8, 7, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
36,70,New York Yankees,"8, 12, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
37,72,New York Yankees,"8, 17, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
39,74,New York Yankees,"8, 22, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
67,44,Boston Red Sox,"8, 23, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
71,47,Boston Red Sox,"9, 1, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
72,48,Boston Red Sox,"9, 3, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
66,60,Washington Senators,"9, 4, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
44,86,New York Yankees,"9, 10, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
68,62,Washington Senators,"9, 12, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
46,90,New York Yankees,"9, 15, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
46,92,New York Yankees,"9, 16, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
48,92,New York Yankees,"9, 18, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
76,60,Philadelphia Athletics,"9, 19, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
63,74,Cleveland Indians,"9, 23, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
65,74,Cleveland Indians,"9, 25, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
50,94,New York Yankees,"9, 26, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
65,76,Cleveland Indians,"9, 26, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
80,63,Philadelphia Athletics,"9, 26, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
68,77,Cleveland Indians,"9, 30, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
68,78,Cleveland Indians,"10, 1, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
76,72,Washington Senators,"10, 2, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
82,66,Chicago White Sox,"10, 2, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
69,79,Cleveland Indians,"10, 3, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
70,80,Detroit Tigers,"10, 3, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
53,96,New York Yankees,"10, 4, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
71,80,Detroit Tigers,"10, 4, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
88,61,Boston Red Sox,"10, 4, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
69,81,Cleveland Indians,"10, 5, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
71,81,Detroit Tigers,"10, 5, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
90,61,Boston Red Sox,"10, 5, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
71,82,Detroit Tigers,"10, 6, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
71,83,Detroit Tigers,"10, 7, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
91,61,Boston Red Sox,"10, 7, 1923",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
70,53,Chicago White Sox,"8, 29, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
55,77,Washington Senators,"9, 4, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
55,78,Washington Senators,"9, 6, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
64,77,Detroit Tigers,"9, 13, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
64,78,Detroit Tigers,"9, 14, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
79,60,Chicago White Sox,"9, 14, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
80,61,Chicago White Sox,"9, 16, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
66,79,Detroit Tigers,"9, 17, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
67,79,Detroit Tigers,"9, 18, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
67,81,Detroit Tigers,"9, 20, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
82,65,Chicago White Sox,"9, 21, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
67,83,Detroit Tigers,"9, 22, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
67,84,Detroit Tigers,"9, 23, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/CHW-2022.png'
86,66,Cleveland Indians,"9, 24, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
86,65,Chicago White Sox,"9, 26, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
67,86,Detroit Tigers,"9, 27, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
86,67,Cleveland Indians,"9, 27, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
62,92,Washington Senators,"9, 30, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
87,67,Boston Red Sox,"9, 30, 1924",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
11,28,Philadelphia Athletics,"5, 31, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
19,43,Philadelphia Athletics,"6, 25, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
20,44,Philadelphia Athletics,"6, 27, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
44,23,Boston Red Sox,"6, 29, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
25,51,Washington Senators,"7, 8, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
25,52,Washington Senators,"7, 9, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
54,25,Boston Red Sox,"7, 11, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
27,53,Washington Senators,"7, 12, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
58,26,Boston Red Sox,"7, 16, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
59,26,Boston Red Sox,"7, 17, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
60,26,Boston Red Sox,"7, 18, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
67,28,Boston Red Sox,"7, 28, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
35,60,Washington Senators,"7, 30, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
33,63,Philadelphia Athletics,"8, 3, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
33,64,Philadelphia Athletics,"8, 4, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
73,29,Boston Red Sox,"8, 6, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
74,29,Boston Red Sox,"8, 7, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
38,67,Washington Senators,"8, 10, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
38,72,Philadelphia Athletics,"8, 18, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
81,34,Boston Red Sox,"8, 21, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/PHA-1954.png'
41,73,Philadelphia Athletics,"8, 22, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
44,74,Philadelphia Athletics,"8, 26, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
45,76,Washington Senators,"8, 27, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
86,35,Boston Red Sox,"8, 27, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
45,78,Washington Senators,"8, 29, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
88,36,Boston Red Sox,"8, 30, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
89,36,Boston Red Sox,"9, 1, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
90,36,Boston Red Sox,"9, 2, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
91,36,Boston Red Sox,"9, 4, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
92,36,Boston Red Sox,"9, 5, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
72,54,New York Yankees,"9, 6, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
92,37,Boston Red Sox,"9, 6, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
71,61,Cleveland Indians,"9, 7, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
48,85,Washington Senators,"9, 9, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
94,39,Boston Red Sox,"9, 9, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
96,39,Boston Red Sox,"9, 12, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
97,42,Boston Red Sox,"9, 17, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
98,42,Boston Red Sox,"9, 18, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
99,43,Boston Red Sox,"9, 19, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
50,92,Washington Senators,"9, 20, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
81,63,New York Yankees,"9, 20, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/SLB-1953.png'
50,93,Washington Senators,"9, 22, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
66,78,St. Louis Browns,"9, 22, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
101,43,Boston Red Sox,"9, 22, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
102,43,Boston Red Sox,"9, 23, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
102,44,Boston Red Sox,"9, 24, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/SLB-1953.png'
103,44,Boston Red Sox,"9, 25, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
68,81,St. Louis Browns,"9, 26, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/DET-2022.png'
105,44,Boston Red Sox,"9, 26, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/SLB-1953.png'
71,78,Detroit Tigers,"9, 27, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/CLE-2021.png'
69,82,St. Louis Browns,"10, 1, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/WSH-1960.png'
82,70,Cleveland Indians,"10, 1, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
55,96,Washington Senators,"10, 2, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/SLB-1953.png'
105,47,Boston Red Sox,"10, 2, 1925",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
22,7,St. Louis Browns,"5, 13, 1926",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/SLB-1953.png'
9,22,New York Yankees,"5, 19, 1926",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
25,8,St. Louis Browns,"5, 20, 1926",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/BOS-2022.png'
9,25,New York Yankees,"5, 22, 1926",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
27,11,Boston Red Sox,"5, 26, 1926",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
12,30,New York Yankees,"5, 29, 1926",'https://d2p3bygnnzw9w3.cloudfront.net/req/202207051/tlogo/br/SLB-1953.png'
12,31,New York Yankees,"5, 30, 1926",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
29,13,St. Louis Browns,"5, 30, 1926",'https://d2p3bygnnzw9w3.cloudfront.net/req/202208192/tlogo/br/NYY-2022.png'
